Price,Close,High,Low,Open,Volume
Ticker,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
Date,,,,,
2010-05-26,34.21462631225586,34.47985635703568,33.94939626747604,34.115164764416036,1674436
2010-05-27,33.601280212402344,34.64562303739353,33.220013588783054,34.64562303739353,4522469
2010-05-28,34.164894104003906,34.44670144559536,33.60128166920011,33.60128166920011,1223573
2010-05-31,34.247779846191406,34.36381869741127,33.866513189404806,34.23120479462789,3962642
2010-06-01,34.49643325805664,34.81139521783723,34.09858929374026,34.81139521783723,2173677
2010-06-02,34.612464904785156,34.69534914044277,34.14831408445401,34.612464904785156,1067731
2010-06-03,35.01031494140625,35.12635379107914,34.61247098998076,34.778239490439645,855327
2010-06-04,35.06004333496094,35.19265722271648,34.74508141687836,35.14292757690289,730766
2010-06-07,34.6290397644043,34.794808224052765,33.81677476180251,34.612462468763724,1110289
2010-06-08,34.164894104003906,34.8113930349044,34.0322802070074,34.62904724024988,1369731
2010-06-09,33.96597671508789,34.4301276501895,33.866515158029166,34.164897580826,2036943
2010-06-10,33.800209045410156,34.38039885294076,33.65101783029245,34.08201417432595,2079894
2010-06-11,33.61786651611328,34.14832671995344,33.551559552728165,33.98255818730084,1791437
2010-06-14,34.164894104003906,34.264355650940836,33.717320515356384,34.13174175394434,1700881
2010-06-15,34.247779846191406,34.314089045962305,33.98255204062467,34.181472894799725,1047592
2010-06-16,34.03227996826172,34.54616275018157,33.94939572112558,34.24777811146403,1289944
2010-06-17,34.09857940673828,34.264347864503236,33.8996586064475,34.03227247330802,662067
2010-06-18,34.09857940673828,34.446693617720406,33.78361978666059,34.015695177855804,1111519
2010-06-21,34.28094482421875,34.39698371056798,34.098598966404204,34.21463785275343,1131800
2010-06-22,34.01569747924805,34.396966306930025,33.849929010267736,34.31408207243987,1139377
2010-06-23,33.916236877441406,34.09858264799152,33.78362299797522,33.81677759203118,1355354
2010-06-24,33.63444137573242,34.08201503235337,33.485250156858775,33.84993955317442,2329371
2010-06-25,33.601280212402344,33.88308754177592,33.452089022654754,33.518395968278234,1672844
2010-06-28,34.231201171875,34.39696965700023,33.61785687756007,33.61785687756007,2401306
2010-06-29,33.99912643432617,34.72850963065923,33.849935234486836,34.39697263173663,1542276
2010-06-30,34.513004302978516,34.64562043263403,33.68416192405223,33.81677805370775,2708253
2010-07-01,34.231201171875,34.49642894937218,33.98254844418716,34.3803923588119,1450319
2010-07-02,34.33066177368164,34.56273946041201,34.181470581054306,34.34723907250225,1534161
2010-07-05,33.84992980957031,34.44669676166672,33.15370357244017,34.148314409807924,1409644
2010-07-06,33.83335494995117,33.96597108684779,33.7504707075329,33.84993224811062,765539
2010-07-07,34.04886245727539,34.745088890314044,33.99913055238585,34.14832401867504,4099698
2010-07-08,33.8167724609375,34.479846254416394,33.76704057739949,34.479846254416394,2147848
2010-07-09,33.800209045410156,34.04886182006613,33.70074748587189,33.98255486316708,2076435
2010-07-12,33.46866989135742,33.9825527094201,33.3857856383918,33.86651385591653,4188571
2010-07-13,33.48524475097656,33.63443594576468,33.236592010203346,33.418935554733764,3777184
2010-07-14,33.385780334472656,33.81677883109802,33.302896094674665,33.78362423582726,2928502
2010-07-15,33.4023551940918,33.70073753623429,33.33604600839015,33.65100789533679,3552196
2010-07-16,33.26973342895508,33.63442489495231,33.153696870412944,33.63442489495231,1309829
2010-07-19,33.1702766418457,33.617852391307075,32.85531701181447,32.85531701181447,3056097
2010-07-20,33.10397720336914,33.36920725391733,33.05424755255725,33.31947760310543,2241425
2010-07-21,33.120548248291016,33.26973942093115,33.021086717071334,33.26973942093115,1373142
2010-07-22,33.63444137573242,34.048862677258924,33.15371311563758,33.385788594816525,5819774
2010-07-23,33.48524475097656,33.949395634401604,33.352628606870056,33.949395634401604,1826820
2010-07-26,33.48524475097656,33.63443594576468,33.15370776327894,33.48524475097656,1879489
2010-07-27,33.53496170043945,33.75045976148441,33.203424838291376,33.203424838291376,2785906
2010-07-28,33.56813430786133,34.01570796302491,33.402365787790494,33.65101856789674,3199899
2010-07-29,33.26973342895508,33.80019333433681,33.07081265072069,33.22000379649107,2312762
2010-07-30,33.28632736206055,33.551557447337196,33.20344310093531,33.31948196586243,1285466
2010-08-02,33.336055755615234,33.61786313210952,33.25317149763214,33.48524921868832,778568
2010-08-03,33.120548248291016,33.41893059357129,33.05424131027082,33.41893059357129,1708893
2010-08-04,33.20343780517578,33.319476651595366,32.70613231774177,33.319476651595366,1886451
2010-08-05,32.755855560302734,33.41892941385518,32.656394032594136,33.004508255384906,1508701
2010-08-06,33.004520416259766,33.56813519815229,32.8221745896698,32.90505885190346,3922176
2010-08-09,33.86650466918945,33.94938889967165,33.35262199052409,33.402353877840596,3155186
2010-08-10,33.65101623535156,34.131744460559055,33.50182277892571,34.131744460559055,2033594
2010-08-11,33.20343780517578,33.684165993352835,33.15370815578403,33.48524514740671,1383082
2010-08-12,33.07082748413086,33.220018696818656,32.98794097888279,33.02109558098202,746648
2010-08-13,33.78361511230469,33.883076622877724,33.03765715557435,33.26973251465924,2838836
2010-08-16,34.91084671020508,35.64022977133795,33.949390490899034,33.949390490899034,10437835
2010-08-17,34.81138610839844,35.57392148535258,34.67876998940977,35.292114199833,4272775
2010-08-18,34.46327590942383,35.22581137536554,34.032277407075995,35.02688829785764,2042150
2010-08-19,34.595890045166016,35.14292738807089,34.19804613565816,35.14292738807089,2150678
2010-08-20,34.21462631225586,34.84454570127619,34.148319363155686,34.645624853975676,1350531
2010-08-23,34.595890045166016,34.778235826134306,33.916238815218165,34.38039191662645,1558660
2010-08-24,34.164894104003906,34.79481573568506,33.999125608568725,34.79481573568506,1419761
2010-08-25,34.164894104003906,34.47985604403404,33.932818660070474,33.982550557728494,1708531
2010-08-26,34.9605827331543,35.209235465652974,34.148317590001085,34.446699969647895,6819779
2010-08-27,34.595890045166016,35.308695871064074,34.38039191662645,35.10977279212067,3318728
2010-08-30,36.054656982421875,36.303309727172945,34.81139325866651,34.94400715651543,12599675
2010-08-31,36.07123947143555,36.71773625112612,35.64024086884868,36.10439182647794,7251681
2010-09-01,35.8723030090332,36.369608385168064,35.573920682703736,36.0712260588386,4105554
2010-09-02,35.67339324951172,36.17069877957644,35.491047438812124,36.17069877957644,2077611
2010-09-03,35.805999755859375,36.170691301864416,35.739692815234505,35.93861363710911,2025354
2010-09-06,35.82258224487305,36.071234994537654,35.47446794566677,35.47446794566677,1657041
2010-09-07,35.705467224121094,36.30780906019858,35.55488233244741,36.30780906019858,2364772
2010-09-08,35.63853454589844,35.83931587882529,35.387559014431055,35.70546090041328,2119627
2010-09-09,34.969268798828125,35.80585395962473,34.852145968563605,35.77238964543987,4325702
2010-09-13,35.320621490478516,35.63852556573792,35.086378174009816,35.40427997988746,2223035
2010-09-14,35.15330123901367,35.58832579731731,34.985984275772395,35.17003338921411,2096762
2010-09-15,35.75566482543945,35.90624972184899,35.15332070103568,35.15332070103568,3700295
2010-09-16,35.354095458984375,36.10702206949755,35.23697263404048,35.77238802038058,1645185
2010-09-17,35.22024154663086,35.62180193800781,35.13658303720307,35.554875584342035,3999245
2010-09-20,35.354095458984375,35.55487679620751,35.27043694670513,35.40428965859896,1658444
2010-09-21,35.354095458984375,35.80585233304524,35.23697263404048,35.65526519543669,4168036
2010-09-22,35.421024322509766,35.738928507182344,35.236975128589464,35.3875622768586,2530696
2010-09-23,35.15330123901367,35.554863766297984,35.03618072637371,35.33735035245539,1296047
2010-09-24,35.320621490478516,35.40427997988746,34.95252549870821,35.15330451166062,2212027
2010-09-27,35.421024322509766,35.83931918290092,35.236975128589464,35.83931918290092,1731020
2010-09-28,35.772369384765625,35.85602785346299,35.33734489366309,35.47119980520759,3076594
2010-09-29,36.357994079589844,36.960335763449386,35.83931316927678,35.83931316927678,11684464
2010-09-30,35.63853454589844,36.742827338231415,35.52141172346072,36.408193296274895,5236368
2010-10-01,36.307796478271484,36.55877196721672,35.77238119410221,35.77238119410221,3875195
2010-10-04,36.7093620300293,36.97706971020567,36.09029043084009,36.55877716911205,4550532
2010-10-05,37.445552825927734,37.67979844178464,36.67589644027922,36.70935847870017,10282420
2010-10-06,37.39537048339844,38.031174378071704,37.12766274428972,37.64634606330359,5975746
2010-10-07,36.55876922607422,37.61286529285628,36.274329452177206,37.39535412649864,5825104
2010-10-08,36.642433166503906,37.04399352456146,36.357993350297825,36.642433166503906,2872678
2010-10-11,36.77629089355469,37.39536480439218,36.642438179019116,37.345170603786954,2923343
2010-10-12,36.625694274902344,36.85993758489879,36.207401839415226,36.80974340039301,1328063
2010-10-13,36.759552001953125,37.14438016401534,36.57550286251307,36.74281984938914,2785869
2010-10-14,35.78912353515625,37.07746565290727,35.471221612539765,36.94361065907013,6206210
2010-10-15,35.722190856933594,36.29106823935681,35.37082468063678,35.80584936227178,3825540
2010-10-18,35.722190856933594,36.374726744694996,35.40428672114274,36.27433608441274,2661071
2010-10-19,35.253692626953125,35.97315694595057,35.06964350956394,35.87276631197632,2506333
2010-10-20,34.8856086730957,35.55487677085237,34.71829164865654,35.40428963335121,1611212
2010-10-21,35.337364196777344,35.8058532390245,35.2035114814967,35.5716075832097,5077785
2010-10-22,35.772369384765625,36.40817510849432,35.37080918889451,35.78910153238134,7613777
2010-10-25,34.71828079223633,36.107010753072046,34.58442585291206,35.83930541318686,4373958
2010-10-26,34.19960021972656,34.93579449688117,34.06574527063728,34.801941817173734,3559839
2010-10-27,34.082481384277344,34.55097035646851,33.998822882391295,34.41711539182156,4326267
2010-10-28,33.446678161621094,34.36692169568227,33.19570265233168,34.36692169568227,12789477
2010-10-29,33.597259521484375,34.13267479340781,33.463406838194466,33.496868874326,2557085
2010-11-01,33.68092346191406,34.0322896490915,33.56380064306082,33.731117658918436,3644082
2010-11-02,33.49687576293945,33.61399858694079,32.81087551389384,33.46341371992648,8722079
2010-11-03,33.61399459838867,33.664188791643404,33.14550562735542,33.46340974924238,5792586
2010-11-04,33.96536636352539,34.919072078399225,33.4634152706289,33.73112070466772,7578044
2010-11-08,32.91127014160156,33.26263638649981,32.22526981001597,32.543171738492426,23828591
2010-11-09,34.73501968383789,35.136582336590116,32.92799682398194,33.02838748717,37552410
2010-11-10,34.13267517089844,35.220235610147995,34.01555236968802,34.80194313351355,23142609
2010-11-11,33.88169860839844,34.70155138267647,33.73111150608908,34.13267408640488,9305659
2010-11-12,33.31282424926758,34.115947266038916,33.12877508275443,33.747848933012605,8655373
2010-11-15,33.86497497558594,34.40038810173407,33.46341456362923,33.46341456362923,6781511
2010-11-16,33.51360321044922,34.04901851725424,33.42994471059731,34.04901851725424,5839719
2010-11-18,33.93190383911133,34.21634371450671,33.27936783780835,33.831513161361045,11698558
2010-11-19,34.09921646118164,34.55097331783934,33.563801095467504,33.63072971821849,13151040
2010-11-22,33.94862365722656,34.0992084844257,33.028380272876305,33.798038830027416,16159489
2010-11-23,32.94472885131836,33.59726475543021,32.45950769269305,33.162240062894895,29650997
2010-11-24,32.49296951293945,32.87779770988895,32.12487120068874,32.292188202733236,29495589
2010-11-25,32.30891799926758,32.54316133116097,31.221357565336476,31.79023487690098,297127250
2010-11-26,32.27545166015625,32.37584002516886,31.27154985497721,32.041206090109185,108003635
2010-11-29,31.405406951904297,32.124869106031255,31.12096715922233,32.04121061046384,47311917
2010-11-30,31.773508071899414,31.823702265960538,30.719409572176623,31.15443424177418,56380039
2010-12-01,32.409305572509766,32.5431582439274,31.58945285396794,31.65637918967676,49377032
2010-12-02,33.12877655029297,33.162240861825836,32.308923611560765,32.593363451443224,69791050
2010-12-03,33.39647674560547,33.580525879000575,32.54315968668764,33.12876912152002,70133580
2010-12-06,33.3630256652832,33.563804747234194,33.0618536382829,33.46341634094997,35990183
2010-12-07,33.112037658691406,33.2960845139215,32.82759789616576,33.112037658691406,22324627
2010-12-08,32.74394607543945,33.04511578111108,32.55989691335917,32.86106888841295,8690959
2010-12-09,31.991018295288086,32.87779749250787,31.790236986409386,32.72721264553987,19659317
2010-12-10,32.158329010009766,32.275451795524525,31.656378105314985,31.924085708361858,12656908
2010-12-13,32.76067352294922,32.87779404971247,32.108137741496776,32.158331928769336,10228525
2010-12-14,32.476234436035156,32.96145324441864,32.37584378996709,32.794136257432484,12502825
2010-12-15,32.34238052368164,32.559891690735334,32.208525577556316,32.459501048486786,7532899
2010-12-16,32.158329010009766,32.375840160958184,31.907353557662375,32.359110279640326,10117565
2010-12-20,32.074676513671875,32.492969012338705,31.95755370629234,32.041212206025705,12117884
2010-12-21,32.509700775146484,32.82760261643325,32.091408281510724,32.12487031937237,13693395
2010-12-22,32.777408599853516,32.89452913706728,32.509700948621706,32.59335944779527,11598882
2010-12-23,32.54316329956055,32.827603107238325,32.49296910732661,32.64355395341047,4611659
2010-12-24,32.710479736328125,32.79413823486568,32.29218724364038,32.29218724364038,4676656
2010-12-27,32.35911178588867,32.727207771503295,32.24198899492209,32.62681713201504,5508784
2010-12-28,32.17507553100586,32.44278325361855,32.091417009525806,32.29219609944835,6071879
2010-12-29,32.02448654174805,32.29219196066721,31.957557917635913,32.141607095179594,10314957
2010-12-30,32.32565689086914,32.64355878395147,31.67312094835649,32.0244871541348,31947999
2010-12-31,32.89453125,32.96145759976136,32.37584806793064,32.426044532288294,12208677
2011-01-03,32.89453125,33.04511610430861,32.743946395691395,32.944727714357654,5686478
2011-01-04,32.92799758911133,33.09531460851852,32.71048410225259,32.94472974492851,9878712
2011-01-05,32.82760238647461,33.078577880897974,32.69374969720162,32.927993038120356,6557909
2011-01-06,33.12877655029297,33.37975434802487,32.72721615881009,32.86107113555925,16916733
2011-01-07,32.74394607543945,33.42994625989388,32.509702718874614,33.128774284840105,15775814
2011-01-10,32.17507553100586,32.99492858763385,32.10814916769834,32.72722086502115,11747099
2011-01-11,32.14160919189453,32.794145164496406,31.85717159839243,32.39258474054006,8402847
2011-01-12,32.54316329956055,32.61009191504853,31.957553799715043,32.35911641511474,5356220
2011-01-13,32.3758430480957,32.61008864001424,32.275454673709845,32.526430148438145,5840003
2011-01-14,32.66028594970703,33.17896910094412,32.20852914425298,32.29218764382728,13619178
2011-01-17,32.710479736328125,32.79413823486568,32.00774971024192,32.29218724364038,10222664
2011-01-18,33.01165008544922,33.09530857991367,32.526431271431754,32.526431271431754,8525103
2011-01-19,32.76067352294922,33.12876952483894,32.59335653953158,32.743941370731086,8181638
2011-01-20,33.095306396484375,33.12876843043339,32.45950051887201,32.45950051887201,8113388
2011-01-21,33.07857894897461,33.1287731417272,32.760677099649996,32.877797639200075,7263505
2011-01-24,32.978187561035156,33.21243090431054,32.76067637143273,32.844334870415516,10580288
2011-01-25,32.92799758911133,33.27936378374289,32.81087476777337,33.12877665077057,5774233
2011-01-27,33.06184387207031,33.296087199844074,31.171162827932644,32.89452688517735,21308494
2011-01-28,32.30891799926758,33.06184445352757,31.85716348834073,32.961453805749855,12161301
2011-01-31,32.30891799926758,32.92799176941189,31.85716348834073,32.07467466737418,10372393
2011-02-01,32.00775146484375,32.66028733533097,31.957555001340342,32.45950602008161,5685819
2011-02-02,31.974285125732422,32.29218696354126,31.57272479011168,32.141602121356236,9759510
2011-02-03,33.01165008544922,33.11204073268294,31.806966857408288,31.95755169356793,8272335
2011-02-04,32.559898376464844,33.53033842495834,32.50970417972478,32.944728872540324,13585721
2011-02-07,32.727203369140625,32.96144665018238,32.292178836130844,32.576618564855316,10075695
2011-02-08,32.02448654174805,33.128777068245455,31.940828030990225,33.128777068245455,6969251
2011-02-09,32.091407775878906,32.526432416282255,31.706577326168176,32.45950380284945,15914271
2011-02-10,31.924089431762695,32.543160924794755,31.80696663258755,32.007747925635826,15041071
2011-02-11,32.428688049316406,32.79872348362668,32.21002856958239,32.46232638988709,16032113
2011-02-14,33.15195083618164,33.38742841619103,32.31095784947704,32.47915644681796,9448315
2011-02-15,33.21921920776367,33.38741775137758,32.89964243116499,33.135119935956716,6653191
2011-02-16,33.168758392333984,33.236037349120586,33.03420047876077,33.11829974507868,3070813
2011-02-17,33.168758392333984,33.28649827771449,33.05101850695347,33.168758392333984,2410838
2011-02-18,33.00056076049805,33.303317214971266,32.69780430602483,33.16875929772509,7982842
2011-02-21,33.286495208740234,33.30331323538233,32.647339474850355,32.647339474850355,9078739
2011-02-22,33.11830520629883,33.26968345436567,32.89964570901208,33.13512323726482,6311548
2011-02-23,33.50515365600586,33.72381310547808,33.13511599156885,33.13511599156885,28541975
2011-02-24,33.051021575927734,33.639718776155554,32.59688686444522,33.471517946562734,14267832
2011-02-25,33.370609283447266,33.589266540259615,32.44551702851296,33.15194974529552,31955636
2011-02-28,33.286495208740234,35.119858589169034,32.865998915919945,33.74062983618312,128195783
2011-03-01,33.47150421142578,33.67334329904081,32.966908773726104,33.47150421142578,22095525
2011-03-03,33.404232025146484,33.9424681799757,33.15193425532123,33.15193425532123,12055696
2011-03-04,33.303314208984375,33.62289322594121,33.185576612355746,33.404233778479245,5797710
2011-03-07,32.983741760253906,33.269680197429636,32.3277678952882,33.269680197429636,6845096
2011-03-08,32.95009994506836,33.26967668851667,32.19320657731993,32.96691797261418,8299919
2011-03-09,32.983741760253906,33.13511999350157,32.832363527006244,32.96692144959555,4984092
2011-03-10,33.10148620605469,33.26968477309348,32.731448446033724,32.966925983620214,4963678
2011-03-11,32.983741760253906,33.168760614818275,32.79872290568954,32.79872290568954,6148250
2011-03-14,33.23603820800781,33.336957786464986,32.84918248548373,32.84918248548373,4743614
2011-03-15,32.88282012939453,33.05101866282358,32.64734263886159,32.91646074861579,7316083
2011-03-16,33.168758392333984,33.30331630590719,32.96691924063556,32.98373955016687,3548194
2011-03-17,33.08466339111328,33.15194235657313,32.89964452509453,32.89964452509453,4312518
2011-03-18,32.95009994506836,33.30331502494682,32.83236006421653,33.1351164987805,7614611
2011-03-21,32.765079498291016,33.00055696707293,32.7146185741202,32.89963740006971,3473055
2011-03-22,32.74826431274414,32.93328316763445,32.56324545785383,32.93328316763445,3536038
2011-03-23,32.78190994262695,33.084666455911574,32.664170031161206,32.748269316111276,5655111
2011-03-24,32.95009994506836,33.03419920815152,32.68098184693455,32.96691797261418,7807585
2011-03-25,33.017372131347656,33.101471377192105,32.81553302878576,33.03419243678415,8602591
2011-03-28,33.33695983886719,33.43787942353752,32.93328378152468,32.983742433190436,11509824
2011-03-29,33.572444915771484,33.757463815812066,33.21922743048298,33.336967352692255,8985339
2011-03-30,33.97612380981445,34.093861452293616,33.58926568965316,33.639726634720816,4832583
2011-03-31,34.27888107299805,34.598457939764195,33.740644669036556,33.976124521606835,15647437
2011-04-01,35.271244049072266,35.48990353509197,34.09385418713788,34.09385418713788,22114974
2011-04-04,35.62445068359375,36.078587548306054,35.05257623711993,35.05257623711993,10060811
2011-04-05,35.38898468017578,35.7422021023337,35.03576725801786,35.48990426955503,7752278
2011-04-06,35.338523864746094,35.960859433581085,35.20396593267638,35.32170583424157,5371783
2011-04-07,35.30489730834961,35.89359245002377,35.119878378984076,35.33853566192718,5888794
2011-04-08,35.288063049316406,35.47308190558486,34.85074637486518,35.33852170041745,3282029
2011-04-11,35.06940460205078,35.304882101022244,34.850745131954014,35.00212336119719,2761151
2011-04-13,35.40580749511719,35.5908240938309,34.66573197490604,34.68255228788157,5725109
2011-04-15,35.338523864746094,35.55718335603303,35.20396593267638,35.338523864746094,2726721
2011-04-18,35.052589416503906,35.70856336001979,34.934849509135326,35.321707575247075,3846832
2011-04-19,34.800289154052734,35.237605846477635,34.6489109131892,35.237605846477635,2130742
2011-04-20,35.06940460205078,35.23760314150736,34.68254659249744,35.23760314150736,3816903
2011-04-21,35.18714904785156,35.32170927436556,34.91803087616272,35.06941141615835,3804886
2011-04-25,35.17031478881836,35.456253160610046,34.98529825789952,34.98529825789952,1583736
2011-04-26,35.08622360229492,35.37216203982284,34.68254755269102,35.32170338912439,4390914
2011-04-27,35.103050231933594,35.32170974744526,34.90121331146802,35.15351117305436,2846797
2011-04-28,35.00212860107422,35.153509134318014,34.86757066190089,35.03576922653707,5158203
2011-04-29,35.17031478881836,35.489893774234325,34.86755839155277,35.002116283373425,3615042
2011-05-02,35.792659759521484,35.92721996872593,34.98530762965022,34.98530762965022,5731198
2011-05-03,34.985294342041016,35.826286775134506,34.850734183943274,35.658088288515806,3804669
2011-05-04,35.08622360229492,35.187143185030585,34.497528697898765,34.86756640748328,4044546
2011-05-05,34.262046813964844,35.08621911852842,33.908829460198035,34.985301830028014,5204752
2011-05-06,34.68254089355469,34.86755971282286,34.278864921457604,34.3461438699174,2973311
2011-05-09,34.54799270629883,34.91802816749478,34.480713738930376,34.69937095321258,3424009
2011-05-10,34.43025588989258,34.884392952697006,34.312518256774545,34.49753486329419,1276536
2011-05-11,35.035762786865234,35.153502673005256,34.362968651981966,34.362968651981966,5173641
2011-05-12,34.110660552978516,35.035752209146615,34.04338161607024,35.035752209146615,2199955
2011-05-13,34.09385299682617,34.54798998310979,33.992933413058836,34.077032685975155,3389298
2011-05-16,34.245235443115234,34.37979566513215,34.07703687659839,34.17795647277631,2643860
2011-05-17,34.144309997558594,34.480707050486714,34.09384907081626,34.24522728836621,2042475
2011-05-18,34.09385299682617,34.61526894517509,34.00975372390986,34.245231231807786,3314783
2011-05-19,33.25286102294922,34.29569294333332,33.08466247329622,34.11067408244726,2532955
2011-05-20,33.97612380981445,34.17796074606702,33.08466992701271,33.185589535808674,1959647
2011-05-23,33.50515365600586,33.74063113276646,33.303314515160494,33.74063113276646,1694918
2011-05-24,33.23603820800781,34.1106715128518,33.10148029095735,33.62289621187055,9876185
2011-05-25,32.6473503112793,33.454704830277386,32.44551339253414,33.30332428954458,5753045
2011-05-26,32.14274597167969,32.933279965091934,31.95772713478123,32.79871977401191,4935316
2011-05-27,32.849185943603516,32.95010553268476,32.19321203658376,32.19321203658376,4500032
2011-05-30,33.303314208984375,33.387413470007026,32.68098104621985,32.96691716489378,8167114
2011-05-31,33.99293899536133,34.11067890931487,33.30332438793164,33.37060564238461,7467651
2011-06-01,33.858375549316406,34.06021471721107,33.58925741923645,33.82473492755437,1794961
2011-06-02,33.387428283691406,34.0434046357893,33.303328985354696,33.639728460041,4461069
2011-06-03,33.97612380981445,34.278880354862984,33.38742647206124,33.38742647206124,5649415
2011-06-06,34.144309997558594,34.22840926079062,33.53879484602027,33.90883023543809,4910297
2011-06-07,34.12749099731445,34.2115902637714,33.925651845282346,34.0265714212984,6516069
2011-06-08,34.09385299682617,34.14431392937923,33.75745590516091,33.824734867226205,14162904
2011-06-09,34.144309997558594,34.26204759728032,33.94247085326631,33.976111471094534,6989160
2011-06-10,34.043392181396484,34.24522905476115,33.807914688468394,34.14431175874813,7661567
2011-06-13,34.49752426147461,34.64890475677977,33.82473017154401,33.97611066684917,2849421
2011-06-14,34.88438415527344,34.98530373059474,34.36296825056223,34.36296825056223,4458752
2011-06-15,34.245235443115234,34.934850022102125,34.093857189517884,34.90121167760219,2533103
2011-06-16,34.31251907348633,34.48071765166343,33.925660974875456,34.17795884214111,2472762
2011-06-17,34.54799270629883,34.64891229802098,34.16113465158705,34.1779549637639,2524363
2011-06-20,34.295684814453125,34.88437959870416,33.320132088891285,34.32932314760735,6194464
2011-06-21,34.09385299682617,34.463890710193475,33.77427621601193,34.245231231807786,5126564
2011-06-22,34.413429260253906,34.447069881450176,33.99293290199425,34.093852484244316,2408781
2011-06-23,34.39661407470703,34.581630662566376,34.2452335481473,34.329332826752065,3746535
2011-06-24,34.8675651550293,35.03576369310074,34.24522965162949,34.31251089192901,5675164
2011-06-27,36.44863510131836,36.78503219465871,34.39661191940666,34.39661191940666,29869389
2011-06-28,36.700927734375,36.97004354594207,36.3645306885777,36.80184502304341,13872282
2011-06-29,37.03732681274414,37.17188472591208,36.633648510563134,36.76820870506967,13356359
2011-06-30,36.835479736328125,37.50827372009024,36.347704554368214,37.003678232268655,30432762
2011-07-01,37.08779525756836,37.25599383413168,36.80185676487504,37.0036959692867,23953730
2011-07-04,37.15507888793945,37.47465576718905,36.90278099147828,37.121440537214994,5307022
2011-07-05,36.8691291809082,37.121426985262794,36.33089295241627,37.003687097361855,10665833
2011-07-06,36.684112548828125,36.9027697465969,36.515914002440205,36.751391511115536,3270036
2011-07-07,36.98686599731445,37.1046058827001,36.482270399385015,36.835487774203344,5856910
2011-07-08,36.73457717895508,37.255993213888594,36.61683954612439,36.751397492599224,12625687
2011-07-11,36.33089065551758,36.60000875274945,35.7590138433979,36.51590948994815,2848918
2011-07-12,36.39817810058594,36.66729626059864,35.84312146780866,36.22997953574537,2954427
2011-07-13,37.07097244262695,37.441010198637095,36.39817818176419,36.43181880734294,3819442
2011-07-14,36.700927734375,37.10460373306407,36.431809641469464,36.83548564015853,10479376
2011-07-15,37.08779525756836,37.74376924989746,36.448641579163436,36.448641579163436,8242815
2011-07-18,36.78504180908203,37.3064556149693,36.684122198435034,37.1550773396685,2085379
2011-07-19,36.95322799682617,37.1214265310043,36.532731661380836,36.56636999941328,2972184
2011-07-20,36.717750549316406,37.155067222143444,36.616833247489126,36.885949094146895,4177419
2011-07-21,36.33089065551758,36.83548623232541,36.04495224945774,36.667287706722796,3008285
2011-07-22,36.85231399536133,37.0541508981074,36.11224078928113,36.33089800425745,3369044
2011-07-25,36.499088287353516,36.835485330321255,36.09541229205992,36.8018447134891,7429567
2011-07-26,36.66728973388672,36.953228155754765,36.07859486173139,36.33089266408367,5770592
2011-07-27,36.04494857788086,36.71774261175978,35.82629142940552,36.54954410329005,7214188
2011-07-28,35.506717681884766,35.99449525355274,34.86756416784473,35.691736524792766,13905358
2011-07-29,35.35533905029297,36.21315201654205,34.43024712776404,34.985303650084546,9768024
2011-08-01,36.14588165283203,36.566378081214346,35.355347454937636,35.355347454937636,4672455
2011-08-02,36.31407928466797,36.431819194104506,35.910403180132676,36.129060404698734,3239197
2011-08-03,35.20396423339844,36.21315551922487,34.682548279453684,35.84311780188632,12800281
2011-08-04,35.15351486206055,35.96086719132466,34.91803500813072,35.523550395748515,6939466
2011-08-05,34.413429260253906,34.884386550307966,33.6901764365828,33.807916329431,12075758
2011-08-08,34.46389389038086,34.93484894963453,33.101485087151275,33.15194374302167,13716718
2011-08-09,34.27888107299805,34.88439645711988,33.303327875985275,33.303327875985275,7228990
2011-08-10,34.833927154541016,35.11986560330174,34.32933150237891,34.49753005309962,5126905
2011-08-11,34.64890670776367,35.069403037647284,34.41342693795798,34.430247247421036,6299073
2011-08-12,34.85075378417969,35.18715094660851,34.648916855525954,34.90121472734757,6421148
2011-08-16,34.85075378417969,35.28807055160501,34.682555202965275,35.00213205100481,4242848
2011-08-17,34.69936752319336,35.22078346110027,34.54798929124328,34.54798929124328,7430913
2011-08-18,34.531166076660156,34.93484208835747,34.19476902002264,34.81710448733747,5110388
2011-08-19,33.99293899536133,34.49753471572367,33.488343274998996,33.63972381617902,5245806
2011-08-22,34.7161865234375,34.85074443979487,33.555617080504554,33.976113420794654,3059716
2011-08-23,34.043392181396484,35.11986235002392,33.976113223608266,34.76664496996247,2837432
2011-08-24,34.32933044433594,34.56481023315842,33.74063553495729,34.44707033874718,6888368
2011-08-25,33.53880310058594,34.48071553687575,33.303323280509176,34.32933500072952,13758009
2011-08-26,32.78190994262695,33.639723105385514,32.495971461261064,33.538803507177605,9286925
2011-08-29,33.622894287109375,33.690173241783185,32.630521150651184,32.697802386663525,6345123
2011-08-30,33.70699691772461,34.00975338466788,33.387417858759335,33.97611504464017,3821904
2011-09-02,33.42106246948242,35.32170761410922,33.08466534101811,34.71619232660565,8166250
2011-09-05,32.68098449707031,33.47151626535397,32.52960626751291,33.35377865629319,7422597
2011-09-06,32.49355697631836,33.02176930150059,32.11869602010521,33.02176930150059,14848826
2011-09-07,32.98767852783203,33.31142070586285,32.578740918157635,32.612820015244665,11526455
